"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_51eaff1ced07","En_b71e6971","En_5649f418","produced_by","is_produced_by","Subject substance is produced by the object organism or structure as its biological source.","biological_production_relation","CAUSALITY","source","0.9","Direction from substance to its biological source.","Phrase “nectar from flowers” indicates flowers as the source of nectar.","","Adult butterflies feed on nectar from flowers using their long, tubular mouthparts...","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""from"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Nectar is produced by or obtained from flowers."
"RelR_928b3dfa8e13","Can_d67c54ff","En_5649f418","visits","visits_for_feeding","Subject organism visits the object (e.g., a flower) specifically to obtain food resources.","foraging_behavior_relation","INTERACTION","spatial/interaction","0.83","Interaction inferred from feeding on nectar located in flowers.","Feeding on nectar from flowers implies visiting or interacting with flowers.","Relation inferred; not stated with an explicit verb like 'visit'.","Adult butterflies feed on nectar from flowers...","Ch_000006","{
 ""TemporalQualifier"": ""when feeding"",
 ""SpatialQualifier"": ""at flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied"",
 ""CausalHint"": ""to obtain nectar"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Adult butterflies visit flowers to obtain nectar."
"RelR_d4b4134aad17","Can_d67c54ff","En_ca84f646","uses_for_feeding","uses_feeding_structure","The animal actively uses a specific anatomical feeding structure as an instrument during feeding.","feeding_instrument_relation","USAGE","instrument","0.98","Subject is the organism; object is the feeding instrument.","Text explicitly states they feed on nectar using the proboscis.","","Adult butterflies feed on nectar from flowers using their long, tubular mouthparts called proboscis.","Ch_000006","{
 ""TemporalQualifier"": ""during feeding"",
 ""SpatialQualifier"": ""at flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""using"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Adult butterflies use the proboscis to feed."
"RelR_f466bd7311b2","En_ca84f646","En_b71e6971","used_to_consume","is_used_to_consume","The subject is a structure or tool that is used to consume or ingest the object (food or fluid).","feeding_instrument_relation","USAGE","instrument","0.93","From tool (proboscis) to consumed substance (nectar).","Proboscis is named while describing feeding on nectar.","","feed on nectar from flowers using their long, tubular mouthparts called proboscis.","Ch_000006","{
 ""TemporalQualifier"": ""during feeding"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""using"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The proboscis is used to consume nectar."
"RelR_641c9bf3fa5f","Can_bdfda4a6","Can_24d53cb7","contributes_to","acts_as_pollinator_in","Subject organism functions as a pollinator contributing to the pollination process of the object.","ecosystem_function_role_relation","AGENCY","functional_role","0.99","Butterflies as agents contributing to pollination.","Text explicitly states they play a crucial role in pollination.","","They play a crucial role in pollination by transferring pollen from one flower to another...","Ch_000006","{
 ""TemporalQualifier"": ""during visits to flowers"",
 ""SpatialQualifier"": ""between flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""crucial role (strength of effect emphasized)"",
 ""CausalHint"": ""by transferring pollen"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Butterflies play a crucial role in the process of pollination."
"RelR_be3c581402bb","Can_bdfda4a6","En_b1fba1f0","transfers","transfers","Indicates that the subject actively moves or carries the object (a material or entity) from one location or entity to another.","material_transfer_relation","INTERACTION","causal/transport","0.98","Agent (butterflies) moving material (pollen).","Pollination role is specified as “by transferring pollen”.","","by transferring pollen from one flower to another","Ch_000006","{
 ""TemporalQualifier"": ""during pollination"",
 ""SpatialQualifier"": ""from one flower to another"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""by"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Butterflies transfer pollen as they move between flowers."
"RelR_aa649e4aaa11","En_b1fba1f0","En_5649f418","moves_between","is_transferred","Indicates that the subject material is transported or moved between instances of the object entity category, typically by some agent.","material_transfer_relation","INTERACTION","spatial/transport","0.95","Pollen as transported material between flower structures.","Phrase explicitly states pollen is transferred from one flower to another.","","transferring pollen from one flower to another","Ch_000006","{
 ""TemporalQualifier"": ""during pollination"",
 ""SpatialQualifier"": ""between flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""from ... to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Pollen is moved between flowers during pollination."
"RelR_dd99a6afa295","Can_24d53cb7","En_6ac7295d","enables_reproduction_of","facilitates_reproduction_of","Indicates that the subject process or agent helps or supports the reproductive success of the object organism or group, without guaranteeing it.","reproductive_support_relation","CAUSALITY","causal","0.99","Pollination process enabling reproduction of plants.","Pollination is described as “helping plants reproduce”.","","helping plants reproduce.","Ch_000006","{
 ""TemporalQualifier"": ""when pollination occurs"",
 ""SpatialQualifier"": ""in flowering plants"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""helps (facilitates rather than guarantees)"",
 ""CausalHint"": ""helping"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Pollination helps plants reproduce."
"RelR_e22e8fe78162","Can_24d53cb7","En_5649f418","involves","involves_participant","Links a process or event to an entity that participates in or is acted upon within that process (e.g., structures, organisms, organs, flowers).","process_participant_relation","PARTICIPATION","process-component","0.94","Process (pollination) involving plant structures (flowers).","Pollination is defined via pollen transfer between flowers.","","pollination by transferring pollen from one flower to another","Ch_000006","{
 ""TemporalQualifier"": ""during pollination"",
 ""SpatialQualifier"": ""between flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""by transferring"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Pollination involves flowers as the structures between which pollen is transferred."
"RelR_52ce2462426d","Can_bdfda4a6","En_6ac7295d","helps_reproduce","facilitates_reproduction_of","Indicates that the subject process or agent helps or supports the reproductive success of the object organism or group, without guaranteeing it.","reproductive_support_relation","CAUSALITY","causal","0.9","Butterflies as ecological agents facilitating plant reproduction.","Their pollination role is directly linked to helping plants reproduce.","","They play a crucial role in pollination ... helping plants reproduce.","Ch_000006","{
 ""TemporalQualifier"": ""while acting as pollinators"",
 ""SpatialQualifier"": ""in plant communities with flowers"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""helps (supporting role)"",
 ""CausalHint"": ""helping"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Butterflies help plants reproduce through their pollination activities."
"RelR_03ad6dd0bcc3","Can_bdfda4a6","En_b36024a4","is_prey_of","is_prey_of","Indicates that the subject organism is hunted or consumed as prey by the object organism.","trophic_interaction_relation","INTERACTION","trophic","0.98","Direction chosen as prey (butterflies) pointing to predator (birds).","Text: “Butterflies also serve as a food source for birds”.","","Butterflies also serve as a food source for birds...","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as a food source for"",
 ""LogicalMarker"": ""also"",
 ""OtherQualifier"": null
}","Butterflies are prey for birds, serving as a food source."
"RelR_4ce8341392f6","Can_bdfda4a6","En_367865dd","is_prey_of","is_prey_of","Indicates that the subject organism is hunted or consumed as prey by the object organism.","trophic_interaction_relation","INTERACTION","trophic","0.97","Same trophic relation pattern as with birds.","Reptiles are listed among animals for which butterflies serve as a food source.","","Butterflies also serve as a food source for birds, reptiles, and other insects...","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as a food source for"",
 ""LogicalMarker"": ""also"",
 ""OtherQualifier"": null
}","Butterflies serve as prey for reptiles."
"RelR_03dfc2103fb2","Can_bdfda4a6","En_2a1a02c3","is_prey_of","is_prey_of","Indicates that the subject organism is hunted or consumed as prey by the object organism.","trophic_interaction_relation","INTERACTION","trophic","0.96","Prey (butterflies) to predators (other insects).","Other insects are included among consumers of butterflies.","","Butterflies also serve as a food source for birds, reptiles, and other insects...","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as a food source for"",
 ""LogicalMarker"": ""also"",
 ""OtherQualifier"": null
}","Butterflies serve as prey for other insects."
"RelR_d500b29de696","Can_bdfda4a6","En_ff81b685","contributes_to","contributes_to","Subject has a causal or functional contribution to the state, quality, or outcome represented by the object (e.g., ecological processes, biodiversity levels, or population balance).","ecological_effect_relation","CAUSALITY","ecological_effect","0.97","Butterflies as one of many species shaping biodiversity.","They are described as contributing to the overall biodiversity.","","contributing to the overall biodiversity of their ecosystem.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""of their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""overall (aggregate effect)"",
 ""CausalHint"": ""contributing to"",
 ""LogicalMarker"": ""also"",
 ""OtherQualifier"": null
}","Butterflies contribute to biodiversity."
"RelR_d16922f1dacf","En_ff81b685","Can_8c5b26a4","characterizes","characterizes","Indicates that a property or feature characterizes or is a defining attribute of a system or entity (e.g., biodiversity characterizes an ecosystem).","system_property_relation","ATTRIBUTE","property","0.88","Property (biodiversity) associated with system (ecosystem).","Phrase “biodiversity of their ecosystem” links biodiversity to ecosystem.","","contributing to the overall biodiversity of their ecosystem.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""of the ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""of"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Biodiversity characterizes the ecosystem as a whole."
"RelR_a6587bf51248","Can_bdfda4a6","Can_8c5b26a4","inhabits","inhabits","Subject lives in, occupies, or is resident within the spatial or ecological environment represented by the object.","habitat_relation","SPATIALITY","spatial/ecological","0.8","Ecosystem is implied as the context containing butterflies.","Reference to “their ecosystem” while describing butterflies' roles.","Habitat relation is somewhat implicit but standard in ecological framing.","contributing to the overall biodiversity of their ecosystem.","Ch_000006","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""EcologicalRole: pollinator and prey""
}","Butterflies live within and interact as part of an ecosystem."
"RelR_519e7aa97b76","Can_bdfda4a6","Can_dd80a7cd","has_life_stage","has_life_stage","Links an organism or group of organisms to a specific developmental or life stage within its life cycle.","organism_life_cycle_relation","TEMPORALITY","life_cycle","0.9","Butterflies (organism) related to the adult stage mentioned as 'their adult stage'.","“Throughout their adult stage, butterflies...” links butterflies to a defined adult stage.","","Throughout their adult stage, butterflies focus on finding a mate and reproducing...","Ch_000006","{
 ""TemporalQualifier"": ""adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""throughout"",
 ""OtherQualifier"": null
}","Butterflies have an adult butterfly stage in their life cycle."
"RelR_d624b3f10cf5","Can_dd80a7cd","Can_ce6366a6","is_stage_of","is_life_cycle_stage_of","Indicates that the subject is a distinct stage within the life cycle process represented by the object.","life_cycle_stage_relation","TEMPORALITY","life_cycle","0.95","Stage-to-life-cycle relation.","Adult stage is explicitly referenced as part of continuing the life cycle.","","Throughout their adult stage, butterflies ... to continue the life cycle.","Ch_000006","{
 ""TemporalQualifier"": ""fourth and final stage (per entity descriptions)"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to continue the life cycle"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The adult butterfly stage is a stage within the butterfly life cycle."
"RelR_9f21823542ac","Can_bdfda4a6","En_b0a72f1a","seeks","seeks_mate","Subject actively searches for or attempts to find a reproductive partner (mate).","reproductive_behavior_relation","AGENCY","behavioral","0.98","Behavioral action from organism to target partner.","Phrase explicitly states butterflies focus on finding a mate.","","Throughout their adult stage, butterflies focus on finding a mate...","Ch_000006","{
 ""TemporalQualifier"": ""throughout their adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""focus on"",
 ""LogicalMarker"": ""and (paired with reproducing)"",
 ""OtherQualifier"": null
}","During the adult stage, butterflies focus on finding a mate."
"RelR_9efa9b3b1f54","Can_bdfda4a6","En_4c61b264","engages_in","engages_in_reproduction","Subject participates in or performs reproductive activities or processes.","reproductive_behavior_relation","AGENCY","behavioral","0.97","Reproduction is an activity butterflies carry out.","They are said to focus on reproducing to continue the life cycle.","","butterflies focus on finding a mate and reproducing to continue the life cycle.","Ch_000006","{
 ""TemporalQualifier"": ""throughout their adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to continue the life cycle"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Butterflies engage in reproduction during the adult stage."
"RelR_807cf6b4cf2c","En_4c61b264","Can_ce6366a6","continues","supports_continuation_of","Indicates that the subject action or process helps maintain or continue the existence or progression of the object process or cycle.","causal_process_relation","CAUSALITY","causal","0.96","Reproduction is the mechanism for continuation of the life cycle.","The phrase “reproducing to continue the life cycle” explicitly indicates causality.","","reproducing to continue the life cycle.","Ch_000006","{
 ""TemporalQualifier"": ""during adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""to continue (purpose relation)"",
 ""CausalHint"": ""to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Reproducing by butterflies continues the butterfly life cycle."
"RelR_3321a8fa4e2e","Can_d67c54ff","Can_bdfda4a6","is_life_stage_of","is_life_stage_of_taxon","Links organisms in a specific life stage to the broader taxon or species whose members they represent at that life stage (e.g., adult butterflies are the adult life stage of butterflies).","life_stage_relation","TEMPORALITY","taxonomic","0.86","Adult butterflies are a subset/phase of butterflies.","“Adult butterflies” and later “their adult stage” for butterflies imply a stage relation.","More of a conceptual mapping between the class 'adult butterflies' and the broader 'butterflies'.","Adult butterflies feed on nectar from flowers...","Ch_000006","{
 ""TemporalQualifier"": ""adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Adult butterflies represent the adult life stage of butterflies."
"RelR_f96f9714f10d","Can_35027170","Can_a7f14ebe","lays_eggs_on","lays_eggs_on","Subject organism deposits its eggs on the object, which serves as the oviposition site (egg-laying substrate).","oviposition_behavior_relation","USAGE","reproductive_behavior","0.98","Direction chosen as females performing oviposition onto host plants.","The text states that female butterflies lay their eggs on host plants, indicating an oviposition relationship.","","Female butterflies lay their eggs on host plants, starting the cycle anew.","Ch_000007","{
 ""TemporalQualifier"": ""at the beginning of a new life cycle"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""starting the cycle anew"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Female butterflies lay their eggs on specific host plants."
"RelR_607352c3c8ba","Can_35027170","Can_ce6366a6","initiates","initiates","Indicates that the subject action or entity starts or triggers the beginning of the object process or cycle.","causal_process_relation","CAUSALITY","causal","0.9","Modelled as females initiating the life cycle by oviposition.","The phrase ""starting the cycle anew"" links female egg laying to the initiation of the butterfly life cycle.","","Female butterflies lay their eggs on host plants, starting the cycle anew.","Ch_000007","{
 ""TemporalQualifier"": ""at the time of egg-laying"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""starting the cycle anew"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Egg-laying by female butterflies initiates a new butterfly life cycle."
"RelR_85d7956fe295","Can_ce6366a6","Can_c8ca5fed","includes_stage","includes_life_cycle_stage","Indicates that a life cycle or developmental process includes the given stage as one of its distinct component phases.","life_cycle_stage_relation","COMPOSITION","composition","0.96","Life cycle as whole; egg stage as component stage.","The text enumerates egg as the first phase of the butterfly life cycle.","","From egg to larva to pupa to adult butterfly, each phase plays a vital role...","Ch_000007","{
 ""TemporalQualifier"": ""initial stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""From"",
 ""OtherQualifier"": null
}","The butterfly life cycle includes the egg stage as its initial phase."
"RelR_7f474ee30ae7","Can_ce6366a6","Can_2fd0c2d7","includes_stage","includes_life_cycle_stage","Indicates that a life cycle or developmental process includes the given stage as one of its distinct component phases.","life_cycle_stage_relation","COMPOSITION","composition","0.96","Larval stage listed as one of the sequential phases.","The sequence explicitly mentions larva as a phase in the life cycle.","","From egg to larva to pupa to adult butterfly, each phase plays a vital role...","Ch_000007","{
 ""TemporalQualifier"": ""second stage (after egg)"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The butterfly life cycle includes the larval (caterpillar) stage."
"RelR_c460038e6b2b","Can_ce6366a6","Can_b3f789d8","includes_stage","includes_life_cycle_stage","Indicates that a life cycle or developmental process includes the given stage as one of its distinct component phases.","life_cycle_stage_relation","COMPOSITION","composition","0.96","Pupal stage listed as one of the sequential phases.","The sequence explicitly mentions pupa as a phase in the life cycle.","","From egg to larva to pupa to adult butterfly, each phase plays a vital role...","Ch_000007","{
 ""TemporalQualifier"": ""third stage (after larva)"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The butterfly life cycle includes the pupal (chrysalis) stage."
"RelR_a736a72f5e65","Can_ce6366a6","Can_dd80a7cd","includes_stage","includes_life_cycle_stage","Indicates that a life cycle or developmental process includes the given stage as one of its distinct component phases.","life_cycle_stage_relation","COMPOSITION","composition","0.96","Adult butterfly stage is final in the enumerated sequence.","The sequence ends with adult butterfly, indicating it is a phase of the life cycle.","","From egg to larva to pupa to adult butterfly, each phase plays a vital role...","Ch_000007","{
 ""TemporalQualifier"": ""final stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The butterfly life cycle includes the adult butterfly stage as its final phase."
"RelR_3eaf498316ea","Can_c8ca5fed","Can_2fd0c2d7","precedes","precedes_in_life_cycle","The subject stage or process occurs earlier than the object stage within the butterfly life cycle or metamorphic sequence.","life_cycle_stage_sequence_relation","TEMPORALITY","temporal_order","0.94","Ordered list implies egg comes before larva.","The ordered phrase ""From egg to larva"" indicates that the egg stage occurs before the larval stage.","","From egg to larva to pupa to adult butterfly...","Ch_000007","{
 ""TemporalQualifier"": ""early life stages"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""From"",
 ""OtherQualifier"": null
}","The butterfly egg stage temporally precedes the larval (caterpillar) stage."
"RelR_3831b42aa98d","Can_2fd0c2d7","Can_b3f789d8","precedes","precedes_in_life_cycle","The subject stage or process occurs earlier than the object stage within the butterfly life cycle or metamorphic sequence.","life_cycle_stage_sequence_relation","TEMPORALITY","temporal_order","0.94","Sequence given as larva then pupa.","The text orders larva before pupa in the life cycle description.","","From egg to larva to pupa to adult butterfly...","Ch_000007","{
 ""TemporalQualifier"": ""mid-development stages"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The larval (caterpillar) stage temporally precedes the pupal (chrysalis) stage."
"RelR_cdb8920c7b70","Can_b3f789d8","Can_dd80a7cd","precedes","precedes_in_life_cycle","The subject stage or process occurs earlier than the object stage within the butterfly life cycle or metamorphic sequence.","life_cycle_stage_sequence_relation","TEMPORALITY","temporal_order","0.94","Sequence given as pupa then adult butterfly.","The text orders pupa before adult butterfly in the developmental sequence.","","From egg to larva to pupa to adult butterfly...","Ch_000007","{
 ""TemporalQualifier"": ""transition to final stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The pupal (chrysalis) stage temporally precedes the adult butterfly stage."
"RelR_d62e35ad7822","Can_d67c54ff","Can_dd80a7cd","instance_of_stage","is_in_life_stage","Indicates that an organism or group of organisms is in a particular life stage (e.g., adult butterflies are in the adult butterfly stage).","life_stage_relation","TEMPORALITY","classification","0.7","Adult butterflies (organisms) are the living form corresponding to the adult butterfly stage.","The passage discusses adult butterflies in the context of the adult phase of the life cycle, aligning them with the adult butterfly stage entity.","Relation added to connect the organism-level term with its life-stage abstraction.","Adult butterflies have a relatively short lifespan, ranging from a few days to a few weeks...","Ch_000007","{
 ""TemporalQualifier"": ""fourth and final life stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit, not explicitly labeled as a stage in the text"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""LifespanContext: lifespan ranges from a few days to a few weeks depending on species""
}","Adult butterflies represent organisms in the adult butterfly life stage."
"RelR_edf14a53570e","Can_bdfda4a6","Can_ce6366a6","undergoes_life_cycle","undergoes_biological_process","Links an organism or life stage to a biological process or life cycle it undergoes over time (e.g., life cycle, molting, life journey).","biological_process_participation_relation","BIOLOGICAL_PROCESS","biological_process","0.93","Butterfly as organism; life cycle as its developmental process.","The phrase ""the life cycle of a butterfly"" links the organism butterflies with the described life cycle.","","the life cycle of a butterfly is a wondrous journey filled with intricate stages...","Ch_000007","{
 ""TemporalQualifier"": ""from egg to adult butterfly"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""filled with intricate stages and astonishing transformations"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Butterflies undergo the butterfly life cycle described (egg, larva, pupa, adult)."
"RelR_f2e00c1667c1","Can_ce6366a6","En_c148a70e","part_of","is_part_of","Indicates that the subject is a constituent element, region, component, or process within the broader whole denoted by the object.","part_whole_relation","COMPOSITION","composition","0.85","Life cycle treated as a natural process within the broader natural world.","The text connects understanding the butterfly life cycle with appreciating processes that make up the natural world, implying inclusion.","Relation used to encode that the life cycle is considered one of the natural world's processes.","processes that make up the natural world.","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within ecosystems of the natural world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implicit inclusion; not enumerated explicitly"",
 ""CausalHint"": null,
 ""LogicalMarker"": ""that"",
 ""OtherQualifier"": ""EducationalContext: understanding this life cycle deepens appreciation of the natural world""
}","The butterfly life cycle is one of the intricate processes that make up the natural world."
"RelR_18fa9999033c","Can_bdfda4a6","En_53b4f480","undergoes","undergoes_biological_process","Links an organism or life stage to a biological process or life cycle it undergoes over time (e.g., life cycle, molting, life journey).","biological_process_participation_relation","BIOLOGICAL_PROCESS","process-participation","0.93","Direction chosen as organism (butterfly) → process (life journey).","The text frames the butterfly as having taken an incredible journey, implying the butterfly undergoes its life journey.","","marvel at the incredible journey it has taken to reach that moment","Ch_000008","{
 ""TemporalQualifier"": ""before the observed moment of beauty and grace"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""AffectiveContext: prompting the observer to marvel at this journey""
}","The butterfly undergoes an incredible life journey before the observed moment."
"RelR_cfd9f307e15e","En_53b4f480","En_165e1636","leads_to","results_in","Indicates that a process or sequence of events produces a specific outcome or end state.","causal_process_relation","CAUSALITY","causal","0.9","Journey (process) is modeled as leading to the state/experience (moment of beauty and grace).","Phrase ""journey it has taken to reach that moment"" implies the journey results in the moment of beauty and grace.","","the incredible journey it has taken to reach that moment of beauty and grace","Ch_000008","{
 ""TemporalQualifier"": ""end of the life journey"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to reach"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The butterfly's life journey leads to the eventual moment of beauty and grace."
"RelR_a5586dc3ebed","Can_bdfda4a6","En_165e1636","associated_with","associated_with_experience","Links an entity to a subjective or experiential state (such as a moment of beauty or grace) that observers commonly associate with it.","perception_appreciation_relation","ASSOCIATION","association","0.86","Moment is an experiential state tied to observing the butterfly.","The sentence connects seeing a butterfly fluttering by with ""that moment of beauty and grace,"" making the butterfly the source of that moment.","","Next time you see a butterfly fluttering by, take a moment ... to reach that moment of beauty and grace.","Ch_000008","{
 ""TemporalQualifier"": ""when you see a butterfly fluttering by"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": ""ObserverContext: human observer taking a moment to marvel""
}","The observed butterfly is associated with a moment characterized by beauty and grace."
