"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"En_45febaf9","gravitational waves","Ripples in spacetime produced by accelerating masses, such as merging black holes.","PhysicalPhenomenon","0.99","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsC_9e552f9b","Gravitational Waves","Gravitation and General Relativity","[""Ch_000005""]","[]"
"En_d6f174db","LIGO observatory","Laser Interferometer Gravitational-Wave Observatory that first detected gravitational waves.","Facility","0.99","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsC_4b564d84","Gravitational-Wave Observation Context","Gravitation and General Relativity","[""Ch_000005""]","[]"
"En_ba254175","discovery of gravitational waves in 2015","First observation of gravitational waves by LIGO, confirming key predictions of general relativity.","ScientificDiscovery","0.96","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsC_4b564d84","Gravitational-Wave Observation Context","Gravitation and General Relativity","[""Ch_000005""]","[{""prop_name"": ""year"", ""prop_value"": ""2015"", ""justification"": ""The phrase explicitly dates the discovery: 'by the LIGO observatory in 2015'.""}]"
"En_5caa2fcd","cosmic phenomena","Large-scale or high-energy astrophysical events and objects such as black holes and gravitational waves.","Concept","0.78","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsC_7baf9de1","Astrophysical Concepts","Astrophysics","[""Ch_000005""]","[]"
"En_6636335c","gravitational time dilation","Relativistic effect where time passes more slowly in stronger gravitational fields compared to weaker ones.","PhysicalPhenomenon","0.99","This phenomenon, known as gravitational time dilation, causes time to slow down near a black hole relative to observers further away.","entity_raw","ClsC_babafd58","Gravitational Time Dilation","Gravitation and General Relativity","[""Ch_000003""]","[]"
"En_2aee1e71","time near a black hole","Rate at which time passes in the strong gravitational field close to a black hole.","PhysicalState","0.86","This phenomenon, known as gravitational time dilation, causes time to slow down near a black hole relative to observers further away.","entity_raw","ClsC_babafd58","Gravitational Time Dilation","Gravitation and General Relativity","[""Ch_000003""]","[]"
"En_0522be34","time for observers further away","Rate of time passage experienced by observers distant from the black hole’s gravitational field.","PhysicalState","0.8","This phenomenon, known as gravitational time dilation, causes time to slow down near a black hole relative to observers further away.","entity_raw","ClsC_babafd58","Gravitational Time Dilation","Gravitation and General Relativity","[""Ch_000003""]","[]"
"En_2414474c","gravitational theories","Scientific theories describing gravitational interaction, including general relativity and other models tested using black holes.","PhysicalTheory","0.9","Black holes provide a unique testing ground for theories of gravity, such as general relativity, and have inspired new ideas in quantum mechanics and string theory.","entity_raw","ClsC_14b1fb86","Fundamental Physics Theories Tested with Black Holes","Gravity and Quantum Theory Frameworks","[""Ch_000005""]","[]"
"En_989d56c8","quantum mechanics","Fundamental theory of physics describing nature at small scales, inspired by black hole studies.","PhysicalTheory","0.98","Black holes provide a unique testing ground for theories of gravity, such as general relativity, and have inspired new ideas in quantum mechanics and string theory.","entity_raw","ClsC_14b1fb86","Fundamental Physics Theories Tested with Black Holes","Gravity and Quantum Theory Frameworks","[""Ch_000005""]","[]"
"Can_20ad5c49","black hole information paradox","A theoretical puzzle in black hole physics concerning whether and how information about matter falling into a black hole is preserved or destroyed, particularly in the context of black hole evaporation via Hawking radiation.","ScientificProblem","0.99","Both entities explicitly describe the same black hole information paradox concerning the fate of information in black holes and differ only in naming/detail level.","entity_raw","ClsC_701f47f7","Black Hole Information & Paradox Concepts","Black Hole Information & Holography","[""Ch_000004"", ""Ch_000005"", ""Ch_000007""]","[]"
"En_3d79cf8c","information about the contents of a black hole","The complete descriptive data of matter and fields inside a black hole.","AbstractInformation","0.9","The holographic principle suggests that all the information about the contents of a black hole is encoded on its event horizon, challenging our traditional understanding of how information is stored in the universe.","entity_raw","ClsC_82b86433","Black Hole Holographic Principle","Black Hole Information & Holography","[""Ch_000004""]","[]"
"En_cec28fc1","information","Abstract physical information whose fate is questioned when it falls into black holes.","Concept","0.9","The information paradox, on the other hand, raises questions about the fate of information that falls into a black hole and whether it is truly lost forever.","entity_raw","ClsC_701f47f7","Black Hole Information & Paradox Concepts","Black Hole Information & Holography","[""Ch_000005""]","[]"
"En_3a5ca776","holographic principle","Concept that all information about a black hole’s contents is encoded on its event horizon.","PhysicalTheory","0.99","The study of black holes has led to the development of important concepts in theoretical physics, such as the holographic principle and the information paradox. The holographic principle suggests that all the information about the contents of a black hole is encoded on its event horizon.","entity_raw","ClsC_82b86433","Black Hole Holographic Principle","Black Hole Information & Holography","[""Ch_000004""]","[]"
"En_2240b4c5","event horizon","The boundary surrounding a black hole where information is thought to be encoded.","AstrophysicalRegion","0.98","The holographic principle suggests that all the information about the contents of a black hole is encoded on its event horizon, challenging our traditional understanding of how information is stored in the universe.","entity_raw","ClsC_82b86433","Black Hole Holographic Principle","Black Hole Information & Holography","[""Ch_000004""]","[]"
"En_2510c23c","traditional understanding of how information is stored","Conventional notions about the localization and storage of physical information in the universe.","ScientificConcept","0.86","The holographic principle suggests that all the information about the contents of a black hole is encoded on its event horizon, challenging our traditional understanding of how information is stored in the universe.","entity_raw","ClsC_82b86433","Black Hole Holographic Principle","Black Hole Information & Holography","[""Ch_000004""]","[]"
"Can_db70503d","Schwarzschild radius","Characteristic radius around a black hole at which the escape velocity equals the speed of light, beyond which not even light can escape the gravitational pull.","PhysicalQuantity","0.99","""This radius"" is an anaphoric reference to the Schwarzschild radius described in the same context, so they represent the same physical concept.","entity_raw","ClsC_4911d9c6","Black Hole Size Measures","Black Hole Schwarzschild Radius Concepts","[""Ch_000003"", ""Ch_000004""]","[]"
"En_0e4acd42","size of black holes","Characteristic spatial extent of a black hole, often parameterized by its Schwarzschild radius.","PhysicalProperty","0.94","Another intriguing property of black holes is their size, which is typically measured in terms of their Schwarzschild radius – the radius at which the escape velocity equals the speed of light.","entity_raw","ClsC_4911d9c6","Black Hole Size Measures","Black Hole Schwarzschild Radius Concepts","[""Ch_000003""]","[]"
"En_427da809","escape velocity at Schwarzschild radius","The minimum speed required to escape a black hole’s gravitational influence at the Schwarzschild radius.","PhysicalQuantity","0.9","Another intriguing property of black holes is their size, which is typically measured in terms of their Schwarzschild radius – the radius at which the escape velocity equals the speed of light.","entity_raw","ClsC_933c9993","Event Horizon Kinematic Condition","Black Hole Schwarzschild Radius Concepts","[""Ch_000003""]","[]"
"En_5fab057e","speed of light","Fundamental physical constant representing the speed at which light propagates in vacuum.","PhysicalConstant","0.98","Another intriguing property of black holes is their size, which is typically measured in terms of their Schwarzschild radius – the radius at which the escape velocity equals the speed of light.","entity_raw","ClsC_933c9993","Event Horizon Kinematic Condition","Black Hole Schwarzschild Radius Concepts","[""Ch_000003""]","[]"
"En_6ec19b40","massive star","A star with sufficiently large mass that its remnant can collapse into a black hole after a supernova.","AstrophysicalObject","0.96","Black holes are born from the remnants of massive stars that have exhausted their nuclear fuel and undergone a supernova explosion.","entity_raw","ClsC_811ef7fa","Massive Star End-of-Life Components","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_391ce2f8","stellar remnant","The remaining core of a massive star after it has exhausted its fuel and exploded as a supernova.","AstrophysicalObject","0.86","Black holes are born from the remnants of massive stars that have exhausted their nuclear fuel and undergone a supernova explosion.","entity_raw","ClsC_811ef7fa","Massive Star End-of-Life Components","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_8d64debe","nuclear fuel","Fusion fuel in a star’s core whose exhaustion marks the end of the star’s life cycle.","PhysicalSubstance","0.9","Black holes are born from the remnants of massive stars that have exhausted their nuclear fuel and undergone a supernova explosion.","entity_raw","ClsC_811ef7fa","Massive Star End-of-Life Components","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_c498b854","supernova explosion","Catastrophic explosion marking the death of a massive star, preceding black hole formation.","AstrophysicalEvent","0.97","Black holes are born from the remnants of massive stars that have exhausted their nuclear fuel and undergone a supernova explosion.","entity_raw","ClsC_811ef7fa","Massive Star End-of-Life Components","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_e8d3e797","astronomers","Scientists who study celestial objects and are puzzled by black holes.","ProfessionalCommunity","0.94","These enigmatic cosmic entities, characterized by their immense gravitational pull that not even light can escape from, have puzzled astronomers and physicists since their existence was theorized.","entity_raw","ClsC_d80aaa47","Black Hole Scientific Communities","Black Hole Science & Understanding","[""Ch_000001""]","[]"
"En_364167f8","physicists","Scientists studying the laws of nature who have been puzzled by black holes.","ProfessionalCommunity","0.94","These enigmatic cosmic entities, characterized by their immense gravitational pull that not even light can escape from, have puzzled astronomers and physicists since their existence was theorized.","entity_raw","ClsC_d80aaa47","Black Hole Scientific Communities","Black Hole Science & Understanding","[""Ch_000001""]","[]"
"Can_8f30d00d","scientists studying black holes","The community of scientific researchers and scholars who study black holes and expand human understanding of these cosmic objects.","ProfessionalCommunity","0.9","Both mentions refer generically to the same community of scientists researching black holes, differing only in wording and emphasis.","entity_raw","ClsC_d80aaa47","Black Hole Scientific Communities","Black Hole Science & Understanding","[""Ch_000001"", ""Ch_000004"", ""Ch_000008""]","[]"
"Can_585b2868","event horizon (black hole)","The boundary surface around a black hole, often described as the point of no return, beyond which nothing can escape the gravitational pull and near which quantum effects can produce Hawking radiation.","AstrophysicalRegion","0.99","Both entities describe the same black hole boundary known as the event horizon; differences are only in phrasing and type granularity.","entity_raw","ClsC_8aa06b5c","Black Hole Structural Components","Black Holes","[""Ch_000002"", ""Ch_000007""]","[]"
"Can_e21ee374","black hole singularity","The central region of a black hole where classical general relativity predicts a point of effectively infinite density and spacetime curvature, with zero volume, and where known laws of physics break down.","PhysicalConcept","0.99","All these mentions describe the same singular region at the center of a black hole, with the 'point of infinite density and zero volume/curvature' phrases functioning as characterizations of that same concept rather than distinct entities.","entity_raw","ClsC_8aa06b5c","Black Hole Structural Components","Black Holes","[""Ch_000002"", ""Ch_000006""]","[]"
"Can_fc5448f6","Hawking radiation","A theoretically predicted quantum radiation emitted by black holes from near the event horizon, which carries away energy and causes the black hole to lose mass and eventually evaporate.","PhysicalPhenomenon","0.99","Both refer to the same specific radiation emitted by black holes that causes mass loss and evaporation, just with different wording.","entity_raw","ClsC_9c876411","Hawking Radiation and Black Hole Evaporation (Phenomena)","Black Hole Physics","[""Ch_000007""]","[]"
"En_3f74c537","quantum effects near the event horizon","Microscopic quantum phenomena occurring in the region close to a black hole’s event horizon, causing Hawking radiation.","PhysicalPhenomenon","0.9","According to Hawking's theory, black holes are not completely black but emit a faint glow of radiation due to quantum effects near the event horizon.","entity_raw","ClsC_9c876411","Hawking Radiation and Black Hole Evaporation (Phenomena)","Black Hole Physics","[""Ch_000007""]","[]"
"En_a2ca9ce5","black hole evaporation","The process by which a black hole gradually disappears over time due to mass loss from radiation.","PhysicalProcess","0.94","This radiation causes black holes to slowly lose mass and eventually evaporate over time, leading to the so-called black hole information paradox.","entity_raw","ClsC_9c876411","Hawking Radiation and Black Hole Evaporation (Phenomena)","Black Hole Physics","[""Ch_000007""]","[]"
"En_e8e1c28f","Stephen Hawking","The physicist who predicted the phenomenon of Hawking radiation in 1974.","Person","0.99","Another mystery surrounding black holes is the phenomenon of Hawking radiation, predicted by physicist Stephen Hawking in 1974.","entity_raw","ClsC_63a59bf9","Hawking Radiation Historical Context","Black Hole Physics","[""Ch_000007""]","[]"
"En_f18775d0","1974","The year in which Stephen Hawking predicted the phenomenon of Hawking radiation.","TimePeriod","0.96","Another mystery surrounding black holes is the phenomenon of Hawking radiation, predicted by physicist Stephen Hawking in 1974.","entity_raw","ClsC_63a59bf9","Hawking Radiation Historical Context","Black Hole Physics","[""Ch_000007""]","[]"
"Can_0f4e7437","black holes","Astrophysical objects with extremely strong gravity, containing a central singularity and an event horizon, whose gravitational pull is so intense that not even light can escape and which significantly warp spacetime and affect nearby matter and radiation.","AstrophysicalObject","1.0","Both entities share the exact same name, type hint, and clearly describe the same general astrophysical phenomenon of black holes.","entity_raw","ClsC_ac15054c","Black Hole Phenomena","Astrophysics","[""Ch_000001"", ""Ch_000003"", ""Ch_000006"", ""Ch_000008""]","[]"
"Can_609e997f","formation of black holes","The processes through which black holes originate and come into existence in the universe.","AstrophysicalProcess","0.93","Both mentions use the same name and describe the same astrophysical process of how black holes come into existence, with no contextual differences suggesting distinct concepts.","entity_raw","ClsC_ac15054c","Black Hole Phenomena","Astrophysics","[""Ch_000001"", ""Ch_000008""]","[]"
"En_7054b526","existence of black holes","Empirical reality of black holes supported by gravitational-wave observations.","ScientificClaim","0.88","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsC_ac15054c","Black Hole Phenomena","Astrophysics","[""Ch_000005""]","[]"
"En_76369230","general public","Non-specialist people whose imagination has been captivated by black holes.","Community","0.9","Black holes have captivated the imagination of scientists and the general public alike for decades, highlighting that not only experts but also ordinary people are fascinated by these cosmic entities.","entity_raw","ClsC_f8563031","General Public Interested in Black Holes","Black Hole Science & Understanding","[""Ch_000001""]","[]"
"En_20d40e80","complexity of black holes","The intricate and multifaceted nature of black holes as cosmic objects.","Phenomenon","0.8","As scientists continue to study black holes and push the boundaries of our knowledge, we can only marvel at the awe-inspiring complexity and beauty of these cosmic wonders.","entity_raw","ClsC_dea36af4","Black Hole Aesthetic and Conceptual Qualities","Black Holes and Their Properties","[""Ch_000008""]","[]"
"En_d105f1cf","beauty of black holes","The perceived aesthetic and conceptual appeal of black holes as cosmic phenomena.","Phenomenon","0.78","As scientists continue to study black holes and push the boundaries of our knowledge, we can only marvel at the awe-inspiring complexity and beauty of these cosmic wonders.","entity_raw","ClsC_dea36af4","Black Hole Aesthetic and Conceptual Qualities","Black Holes and Their Properties","[""Ch_000008""]","[]"
"En_b3dc7e3f","black hole","Astrophysical object formed from collapsed massive stars, containing a singularity and surrounded by an event horizon.","AstrophysicalObject","0.99","Black holes are born from the remnants of massive stars that have exhausted their nuclear fuel and undergone a supernova explosion. When a star reaches the end of its life cycle, it collapses under its own gravity, creating a singularity – a point of infinite density and zero volume at the center of the black hole.","entity_raw","ClsC_84f3008c","Black Holes (Astrophysical Objects)","Black Holes","[""Ch_000002""]","[]"
"Can_24050426","black hole","An astrophysical object whose gravitational field is so strong that nothing, not even light, can escape from within a certain boundary called the event horizon.","AstrophysicalObject","0.99","Both entities are named 'black hole' and described identically as astrophysical objects with gravity so strong that light cannot escape, differing only in wording.","entity_raw","ClsC_84f3008c","Black Holes (Astrophysical Objects)","Black Holes","[""Ch_000004"", ""Ch_000005""]","[]"
"En_8c0a9a1c","stellar collapse","Process where a star collapses under its own gravity after exhausting nuclear fuel.","Process","0.93","When a star reaches the end of its life cycle, it collapses under its own gravity, creating a singularity – a point of infinite density and zero volume at the center of the black hole.","entity_raw","ClsC_18e57d91","Stellar End-of-Life Processes","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_b1d9a8a7","star life cycle","The evolutionary progression of a star from formation to its end state such as black hole formation.","Process","0.88","When a star reaches the end of its life cycle, it collapses under its own gravity, creating a singularity – a point of infinite density and zero volume at the center of the black hole.","entity_raw","ClsC_18e57d91","Stellar End-of-Life Processes","Stellar Evolution and End States","[""Ch_000002""]","[]"
"En_b1d81020","existence of black holes","Theoretical and later accepted notion that black holes are real cosmic entities.","ScientificConcept","0.86","These enigmatic cosmic entities, characterized by their immense gravitational pull that not even light can escape from, have puzzled astronomers and physicists since their existence was theorized.","entity_raw","ClsC_4526007b","Black Hole Concepts & Open Questions","Astrophysics – Black Holes","[""Ch_000001""]","[]"
"Can_a624c447","mysteries of black holes","Unresolved questions and unknown aspects surrounding black holes, including currently open scientific problems about their formation, properties, and behavior.","ScientificConcept","0.89","Both describe the unresolved questions about black holes; the type hints differ slightly (ScientificConcept vs ScientificQuestionSet) but the descriptions and phrasing indicate the same conceptual set of open problems.","entity_raw","ClsC_4526007b","Black Hole Concepts & Open Questions","Astrophysics – Black Holes","[""Ch_000001"", ""Ch_000008""]","[]"
"En_42fe5808","description of black holes","Theoretical account or model explaining black hole properties and internal structure.","ScientificModel","0.86","This has led scientists to speculate about the existence of new physics beyond the realm of general relativity, such as quantum gravity, which could provide a more complete description of black holes.","entity_raw","ClsC_4526007b","Black Hole Concepts & Open Questions","Astrophysics – Black Holes","[""Ch_000006""]","[]"
"Can_ce20298d","study of black holes","Scientific research activity focused on understanding black holes, their properties, and their implications for fundamental physics, including the ongoing quest to explain and model black hole phenomena.","ResearchActivity","0.92","Both refer to the same general ongoing scientific research activity aimed at understanding black holes, differing only in phrasing but not in scope or type.","entity_raw","ClsC_91454482","Black Hole Research Fields","Black Hole Science & Understanding","[""Ch_000001"", ""Ch_000004"", ""Ch_000005""]","[]"
"En_9faf02ef","theoretical physics","Branch of physics using mathematical models to explain phenomena like black holes.","Discipline","0.95","The study of black holes has led to the development of important concepts in theoretical physics, such as the holographic principle and the information paradox.","entity_raw","ClsC_91454482","Black Hole Research Fields","Black Hole Science & Understanding","[""Ch_000004""]","[]"
"Can_29b82848","gravitational pull of a black hole","The intense gravitational field generated by a black hole, strong enough to warp spacetime and prevent escape beyond the event horizon.","PhysicalPhenomenon","0.96","All four mentions describe the same physical effect: the gravitational field of a black hole that determines the event horizon and spacetime curvature, differing only in phrasing and specificity.","entity_raw","ClsC_3821e25c","Gravitational Phenomena","Gravitation and General Relativity","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000004""]","[]"
"En_e14aa358","gravity","Attractive force causing the star to collapse and governing the black hole’s pull.","PhysicalPhenomenon","0.9","When a star reaches the end of its life cycle, it collapses under its own gravity, creating a singularity – a point of infinite density and zero volume at the center of the black hole.","entity_raw","ClsC_3821e25c","Gravitational Phenomena","Gravitation and General Relativity","[""Ch_000002""]","[]"
"En_38fb83a5","black holes","Extremely dense astrophysical objects whose gravity is strong enough to affect spacetime and emit Hawking radiation.","AstrophysicalObject","0.99","Another mystery surrounding black holes is the phenomenon of Hawking radiation, predicted by physicist Stephen Hawking in 1974. According to Hawking's theory, black holes are not completely black but emit a faint glow of radiation due to quantum effects near the event horizon.","entity_raw","ClsC_5dbadaf2","Black Holes and Physical Properties","Black Holes and Their Properties","[""Ch_000007""]","[]"
"Can_88546afc","properties of black holes","The characteristic physical attributes and behaviors that define black holes, including their formation-related features and observable effects.","PhysicalPropertySet","0.9","Both mentions share the exact name, appear in the same essay context, and describe the same set of physical characteristics and behaviors of black holes.","entity_raw","ClsC_5dbadaf2","Black Holes and Physical Properties","Black Holes and Their Properties","[""Ch_000001"", ""Ch_000008""]","[]"
"Can_8b4fa42e","The Mystery of Black Holes","An essay discussing black holes, their formation, properties, and associated scientific mysteries.","Document","0.96","Both entities refer to the same essay: one by its title and one generically as 'essay on black holes' with identical scope and context.","entity_raw","ClsC_9bb7caa9","Black Hole Scientific Essay","Astrophysics – Black Holes","[""Ch_000001""]","[]"
"Can_87fb5eaa","light","Electromagnetic radiation that cannot escape from within a black hole’s event horizon due to its extreme gravitational field.","PhysicalPhenomenon","0.9","Both refer to the same concept of electromagnetic radiation (light) in the context of being unable to escape a black hole, despite slightly different type hints.","entity_raw","ClsC_d23ca81f","Black Hole Event Horizon Light Trapping","Black Hole Physics","[""Ch_000001"", ""Ch_000004""]","[]"
"Can_85507d5d","universe","The totality of cosmic space, time, matter, energy, and physical laws considered as an ordered, unified whole, within which black holes and other phenomena exist.","CosmologicalEntity","0.9","All three mentions ('universe', 'the universe', and 'cosmos') are used interchangeably in the same context to denote the same global cosmological whole.","entity_raw","ClsC_a0839634","Universe (Cosmological Whole)","Cosmology and Fundamental Physics","[""Ch_000004"", ""Ch_000007"", ""Ch_000008""]","[]"
"Can_fbca6faa","fundamental laws of physics","The basic physical principles that govern the behavior of matter, energy, space, and time, which may break down or require modification in extreme conditions such as black hole singularities.","PhysicalLawSet","0.95","All mentions refer to the same underlying set of basic physical principles; 'laws of physics' is a shorter form of 'fundamental laws of physics' in the same black-hole context, so they represent a single concept.","entity_raw","ClsC_300f73d2","Fundamental Laws of Physics","Cosmology and Fundamental Physics","[""Ch_000005"", ""Ch_000006"", ""Ch_000008""]","[]"
"En_fead3e9b","our knowledge","The current collective human understanding about black holes and the universe.","KnowledgeState","0.78","As scientists continue to study black holes and push the boundaries of our knowledge, we can only marvel at the awe-inspiring complexity and beauty of these cosmic wonders.","entity_raw","ClsC_70e72ec1","Human Scientific Knowledge About Black Holes","Black Hole Science & Understanding","[""Ch_000008""]","[]"
"Can_95b9f400","spacetime","The four-dimensional continuum of space and time that is affected and warped by gravity, including by black holes.","PhysicalConcept","0.96","Both mentions refer to the same physical concept of four-dimensional spacetime in the context of gravity and black holes, with no distinguishing differences.","entity_raw","ClsR_8aa36271","Spacetime","Cosmology and Fundamental Physics","[""Ch_000003"", ""Ch_000005""]","[]"
"Can_99ffc86d","general relativity","Einstein’s classical theory of gravitation describing gravity as the curvature of spacetime and defining the domain where its predictions are applicable, including black hole singularities.","PhysicalTheory","0.99","All three mentions refer to the same physical theory: general relativity, with 'classical general relativity' emphasizing its non-quantum form and 'realm of general relativity' denoting its domain of applicability rather than a distinct entity.","entity_raw","ClsR_787bf4b9","General Relativity","Cosmology and Fundamental Physics","[""Ch_000005"", ""Ch_000006""]","[]"
"En_49e00085","merger of two black holes","Astrophysical event where two black holes coalesce, emitting gravitational waves.","AstrophysicalEvent","0.98","The discovery of gravitational waves by the LIGO observatory in 2015, resulting from the merger of two black holes, provided further evidence of the existence of black holes and opened up new possibilities for studying these cosmic phenomena.","entity_raw","ClsR_3a783a02","Compact-Object Mergers Emitting Gravitational Waves","Gravitation and General Relativity","[""Ch_000005""]","[]"
"En_5225fcc1","string theory","Theoretical framework modeling particles as one-dimensional strings, influenced by black hole research.","PhysicalTheory","0.98","Black holes provide a unique testing ground for theories of gravity, such as general relativity, and have inspired new ideas in quantum mechanics and string theory.","entity_raw","ClsR_75ec4dc7","Quantum Gravity and Beyond-Relativity Frameworks","Gravity and Quantum Theory Frameworks","[""Ch_000005""]","[]"
"En_b4bac846","new physics","As-yet-unknown physical theories extending beyond classical general relativity.","HypothesizedTheory","0.9","This has led scientists to speculate about the existence of new physics beyond the realm of general relativity, such as quantum gravity, which could provide a more complete description of black holes.","entity_raw","ClsR_75ec4dc7","Quantum Gravity and Beyond-Relativity Frameworks","Gravity and Quantum Theory Frameworks","[""Ch_000006""]","[]"
"En_4379b01f","quantum gravity","Hypothetical framework unifying quantum mechanics with gravity to better describe black holes.","Theory","0.98","This has led scientists to speculate about the existence of new physics beyond the realm of general relativity, such as quantum gravity, which could provide a more complete description of black holes.","entity_raw","ClsR_75ec4dc7","Quantum Gravity and Beyond-Relativity Frameworks","Gravity and Quantum Theory Frameworks","[""Ch_000006""]","[]"
"En_a7a8ffbe","Hawking's theory","Stephen Hawking’s theoretical framework proposing that black holes emit radiation and slowly evaporate.","Theory","0.93","According to Hawking's theory, black holes are not completely black but emit a faint glow of radiation due to quantum effects near the event horizon.","entity_raw","ClsR_65a916ef","Hawking Radiation Theory","Black Hole Physics","[""Ch_000007""]","[]"
